state	type_with_type	type_with_flowers	flowers_with_type	flowers_with_flowers
760000	1	0.673059742608024	0.673059742608024	1
770000	1	0.360180380772673	0.360180380772673	1
780000	1	0.710174716571045	0.710174716571045	1
790000	1	0.619193411968533	0.619193411968533	1
8e+05	1	0.0968672406276133	0.0968672406276133	1
810000	1	0.460244661183858	0.460244661183858	1
820000	1	0.292922494854409	0.292922494854409	1
830000	1	0.401742365657812	0.401742365657812	1
840000	1	0.559998358456564	0.559998358456564	1
850000	1	0.279722484161651	0.279722484161651	1
860000	1	0.750853162263794	0.750853162263794	1
870000	1	0.30063885488387	0.30063885488387	1
880000	1	0.36084131887571	0.36084131887571	1
890000	1	0.544645647208827	0.544645647208827	1
9e+05	1	0.450182358369	0.450182358369	1
910000	1	0.290115145199891	0.290115145199891	1
920000	1	0.639768725632838	0.639768725632838	1
930000	1	0.574311067002033	0.574311067002033	1
940000	1	0.439038619670323	0.439038619670323	1
950000	1	0.306276676957644	0.306276676957644	1
960000	1	0.482484844460584	0.482484844460584	1
970000	1	0.598085443145199	0.598085443145199	1
980000	1	0.46093807982386	0.46093807982386	1
990000	1	0.552232036994146	0.552232036994146	1
1e+06	1	0.516192111564696	0.516192111564696	1
1010000	1	0.417447225617156	0.417447225617156	1
1020000	1	0.539437213108942	0.539437213108942	1
1030000	1	0.542688633876333	0.542688633876334	1
1040000	1	0.603570111030286	0.603570111030286	1
1050000	1	0.559881686457105	0.559881686457105	1
1060000	1	0.367031666225705	0.367031666225705	1
1070000	1	0.459811502807752	0.459811502807752	1
1080000	1	0.675797864074514	0.675797864074514	1
1090000	1	0.639100140121611	0.639100140121611	1
1100000	1	0.624466268294503	0.624466268294503	1
1110000	1	0.068172672175333	0.068172672175333	1
1120000	1	0.57802748554614	0.57802748554614	1
1130000	1	0.428364829656651	0.428364829656651	1
1140000	1	0.28370605830981	0.28370605830981	1
1150000	1	0.532189279047244	0.532189279047244	1
1160000	1	0.215490577839575	0.215490577839575	1
1170000	1	0.576622260021499	0.576622260021499	1
1180000	1	0.425931053024049	0.425931053024049	1
1190000	1	0.316960869509354	0.316960869509354	1
1200000	1	0.424096686639099	0.424096686639099	1
1210000	1	0.363260228528835	0.363260228528835	1
1220000	1	0.359813057313829	0.359813057313829	1
1230000	1	0.63328368788012	0.63328368788012	1
1240000	1	0.486884920691255	0.486884920691255	1
1250000	1	0.135877496985123	0.135877496985123	1
1260000	1	0.468194329700043	0.468194329700043	1
1270000	1	0.694774266306813	0.694774266306813	1
1280000	1	0.523505774032002	0.523505774032002	1
1290000	1	0.523672593166981	0.523672593166981	1
1300000	1	0.356741878055559	0.356741878055559	1
1310000	1	0.337369357212159	0.337369357212159	1
1320000	1	0.389156734613812	0.389156734613812	1
1330000	1	0.558904313173247	0.558904313173247	1
1340000	1	0.264490076629331	0.264490076629331	1
1350000	1	0.350877736063184	0.350877736063184	1
1360000	1	0.665584458202295	0.665584458202294	1
1370000	1	0.206528435977844	0.206528435977844	1
1380000	1	0.847872774719725	0.847872774719725	1
1390000	1	0.65211969659446	0.652119696594459	1
1400000	1	0.610625290922261	0.610625290922262	1
1410000	1	0.249973256042843	0.249973256042843	1
1420000	1	0.565218299602883	0.565218299602883	1
1430000	1	0.31243666463038	0.31243666463038	1
1440000	1	0.177973661553815	0.177973661553815	1
1450000	1	0.493591814253615	0.493591814253614	1
1460000	1	0.51247602207756	0.51247602207756	1
1470000	1	0.270643050059939	0.270643050059939	1
1480000	1	0.556107931296787	0.556107931296787	1
1490000	1	0.615138570579727	0.615138570579727	1
1500000	1	0.581641496315902	0.581641496315902	1
1510000	1	0.413238153644725	0.413238153644725	1
1520000	1	0.506527443984815	0.506527443984815	1
1530000	1	0.649892990562804	0.649892990562804	1
1540000	1	0.637132051192155	0.637132051192155	1
1550000	1	0.641323838187541	0.641323838187541	1
1560000	1	0.623596285230631	0.623596285230631	1
1570000	1	0.452950163568998	0.452950163568998	1
1580000	1	0.690071995714548	0.690071995714548	1
1590000	1	0.770692047597892	0.770692047597892	1
1600000	1	0.620773904424041	0.620773904424041	1
1610000	1	0.255767053434559	0.255767053434559	1
1620000	1	0.345184499378227	0.345184499378227	1
1630000	1	0.361876245046034	0.361876245046034	1
1640000	1	0.632457254468773	0.632457254468773	1
1650000	1	0.690161607192088	0.690161607192088	1
1660000	1	0.497398483342018	0.497398483342018	1
1670000	1	0.381741909162129	0.381741909162129	1
1680000	1	0.36181825704715	0.36181825704715	1
1690000	1	0.577325827419257	0.577325827419257	1
1700000	1	0.486757320420825	0.486757320420825	1
1710000	1	0.437033273940542	0.437033273940542	1
1720000	1	0.569071162336031	0.569071162336031	1
1730000	1	0.689610083253142	0.689610083253142	1
1740000	1	0.594427414003716	0.594427414003716	1
1750000	1	0.352068163865077	0.352068163865077	1
1760000	1	0.573755714476831	0.573755714476831	1
1770000	1	0.556550777013089	0.556550777013089	1
1780000	1	0.438110918955874	0.438110918955874	1
1790000	1	0.257237939281377	0.257237939281377	1
1800000	1	0.742083558594428	0.742083558594428	1
1810000	1	0.562722164884158	0.562722164884158	1
1820000	1	0.456688299096111	0.456688299096111	1
1830000	1	0.511926224155811	0.511926224155811	1
1840000	1	0.65792553697265	0.65792553697265	1
1850000	1	0.35848486692953	0.35848486692953	1
1860000	1	0.59737137908767	0.59737137908767	1
1870000	1	0.612474093860423	0.612474093860423	1
1880000	1	0.405593764035294	0.405593764035294	1
1890000	1	0.682625608781293	0.682625608781293	1
1900000	1	0.718193481285145	0.718193481285145	1
1910000	1	0.469897521904737	0.469897521904737	1
1920000	1	0.451488328499501	0.451488328499501	1
1930000	1	0.439451958666688	0.439451958666688	1
1940000	1	0.334309571459003	0.334309571459003	1
1950000	1	0.604112217674862	0.604112217674862	1
1960000	1	0.543099072960329	0.543099072960329	1
1970000	1	0.453709357763664	0.453709357763664	1
1980000	1	0.510673239950077	0.510673239950077	1
1990000	1	0.474197385616603	0.474197385616603	1
2e+06	1	0.28239140123486	0.28239140123486	1
2010000	1	0.275957631754147	0.275957631754147	1
2020000	1	0.604615464512054	0.604615464512054	1
2030000	1	0.359310183331132	0.359310183331132	1
2040000	1	0.290043303313119	0.290043303313119	1
2050000	1	0.419198454226933	0.419198454226933	1
2060000	1	0.348108546565493	0.348108546565493	1
2070000	1	0.437354618404458	0.437354618404458	1
2080000	1	0.541366535144925	0.541366535144925	1
2090000	1	0.591068160356172	0.591068160356172	1
2100000	1	0.488428780309902	0.488428780309902	1
2110000	1	0.572148823457925	0.572148823457925	1
2120000	1	0.116036683568879	0.116036683568879	1
2130000	1	0.656995538961666	0.656995538961666	1
2140000	1	0.556960391017686	0.556960391017686	1
2150000	1	0.240505201280626	0.240505201280626	1
2160000	1	0.593742028146524	0.593742028146524	1
2170000	1	0.617342665862941	0.617342665862941	1
2180000	1	0.565712120764465	0.565712120764465	1
2190000	1	0.378965296521394	0.378965296521394	1
2200000	1	0.521479945717475	0.521479945717475	1
2210000	1	0.692375212960317	0.692375212960317	1
2220000	1	-0.00198474180590356	-0.00198474180590356	1
2230000	1	0.358063168489703	0.358063168489703	1
2240000	1	0.0683888912904907	0.0683888912904907	1
2250000	1	0.118190410880223	0.118190410880223	1
2260000	1	0.727693216115461	0.727693216115461	1
2270000	1	0.528213240849163	0.528213240849164	1
2280000	1	0.345980355604506	0.345980355604506	1
2290000	1	0.336906879653883	0.336906879653883	1
2300000	1	0.365590756563618	0.365590756563618	1
2310000	1	0.445128069434356	0.445128069434356	1
2320000	1	0.539339303303937	0.539339303303936	1
2330000	1	0.184078747444729	0.184078747444729	1
2340000	1	0.415482366531031	0.415482366531031	1
2350000	1	0.664914564083104	0.664914564083104	1
2360000	1	0.587262769032133	0.587262769032133	1
2370000	1	0.554605564702143	0.554605564702143	1
2380000	1	0.411281213700099	0.411281213700099	1
2390000	1	0.484275604534154	0.484275604534154	1
2400000	1	0.489716762232996	0.489716762232996	1
2410000	1	0.719344646551682	0.719344646551682	1
2420000	1	0.352260040285652	0.352260040285652	1
2430000	1	0.358497326185201	0.358497326185201	1
2440000	1	0.378353193400037	0.378353193400037	1
2450000	1	0.492427690135274	0.492427690135274	1
2460000	1	0.429787205411877	0.429787205411877	1
2470000	1	0.649108685460795	0.649108685460795	1
2480000	1	0.525795935830786	0.525795935830786	1
2490000	1	0.489481956521499	0.489481956521499	1
2500000	1	0.362828140675985	0.362828140675985	1
2510000	1	0.434823526722669	0.434823526722669	1
2520000	1	0.444703772208407	0.444703772208407	1
2530000	1	0.727158122983521	0.727158122983522	1
2540000	1	0.498421107425387	0.498421107425387	1
2550000	1	0.624088997408765	0.624088997408765	1
2560000	1	0.705497757028504	0.705497757028504	1
2570000	1	0.22678487598718	0.22678487598718	1
2580000	1	0.500194896670445	0.500194896670445	1
2590000	1	0.542578855306545	0.542578855306545	1
2600000	1	0.532345836352483	0.532345836352483	1
2610000	1	0.398326322682548	0.398326322682548	1
2620000	1	0.307047257658032	0.307047257658031	1
2630000	1	0.292966940143767	0.292966940143767	1
2640000	1	0.617280061724417	0.617280061724417	1
2650000	1	0.175137546948562	0.175137546948562	1
2660000	1	0.748112526941296	0.748112526941296	1
2670000	1	0.667119334112709	0.66711933411271	1
2680000	1	0.634163577395147	0.634163577395147	1
2690000	1	0.776541712590537	0.776541712590537	1
2700000	1	0.523589298453464	0.523589298453464	1
2710000	1	0.455431526893125	0.455431526893125	1
2720000	1	0.505066461292707	0.505066461292707	1
2730000	1	0.594643596995865	0.594643596995865	1
2740000	1	0.207654715271361	0.207654715271361	1
2750000	1	0.42628343115751	0.42628343115751	1
2760000	1	0.607466725094995	0.607466725094995	1
2770000	1	0.568764893411688	0.568764893411688	1
2780000	1	0.392145333518809	0.392145333518809	1
2790000	1	0.568300992769884	0.568300992769884	1
2800000	1	0.657999179581418	0.657999179581418	1
2810000	1	0.509297732280328	0.509297732280328	1
2820000	1	0.554064939170642	0.554064939170642	1
2830000	1	0.473317479785057	0.473317479785057	1
2840000	1	0.655254593738426	0.655254593738426	1
2850000	1	0.162936219399618	0.162936219399618	1
2860000	1	0.666268195709404	0.666268195709404	1
2870000	1	0.451711872142042	0.451711872142042	1
2880000	1	0.218791074614417	0.218791074614417	1
2890000	1	0.582084237108798	0.582084237108798	1
2900000	1	0.70688792336116	0.70688792336116	1
2910000	1	0.634646795139564	0.634646795139564	1
2920000	1	0.436943946509445	0.436943946509445	1
2930000	1	0.35347843838802	0.35347843838802	1
2940000	1	0.506443490570708	0.506443490570708	1
2950000	1	0.358672091686286	0.358672091686286	1
2960000	1	0.750754657888448	0.750754657888448	1
2970000	1	0.463038149985805	0.463038149985805	1
2980000	1	0.249877470210949	0.249877470210949	1
2990000	1	0.566613141488749	0.566613141488749	1
3e+06	1	0.773381549320554	0.773381549320554	1
3010000	1	0.188340388209673	0.188340388209673	1
3020000	1	0.656441609605736	0.656441609605736	1
3030000	1	0.533496271031917	0.533496271031917	1
3040000	1	0.455198949723725	0.455198949723725	1
3050000	1	0.525077744155771	0.525077744155771	1
3060000	1	0.465200869240105	0.465200869240105	1
3070000	1	0.485656862932108	0.485656862932108	1
3080000	1	0.434226411880505	0.434226411880505	1
3090000	1	0.527904502877876	0.527904502877876	1
3100000	1	0.694598230931645	0.694598230931645	1
3110000	1	0.556809195956353	0.556809195956353	1
3120000	1	0.516085240945487	0.516085240945487	1
3130000	1	0.43024984307437	0.43024984307437	1
3140000	1	0.58637886581105	0.58637886581105	1
3150000	1	0.266120302199942	0.266120302199942	1
3160000	1	0.644664229001017	0.644664229001017	1
3170000	1	0.562851245556716	0.562851245556716	1
3180000	1	0.464816665251537	0.464816665251537	1
3190000	1	0.480595917814053	0.480595917814053	1
3200000	1	0.553932589727848	0.553932589727847	1
3210000	1	0.420655054927032	0.420655054927032	1
3220000	1	0.366134158286487	0.366134158286487	1
3230000	1	0.193164657082624	0.193164657082624	1
3240000	1	0.503234126213374	0.503234126213374	1
3250000	1	0.409152145751405	0.409152145751405	1
3260000	1	0.554829745551004	0.554829745551004	1
3270000	1	0.392503218266689	0.392503218266689	1
3280000	1	0.619964199831647	0.619964199831647	1
3290000	1	0.20166333056687	0.20166333056687	1
3300000	1	0.736724405266165	0.736724405266165	1
3310000	1	0.633591655515789	0.633591655515789	1
3320000	1	0.612413453874646	0.612413453874646	1
3330000	1	0.368652415149542	0.368652415149542	1
3340000	1	0.200139336416252	0.200139336416252	1
3350000	1	0.646481080783417	0.646481080783417	1
3360000	1	0.279530311604832	0.279530311604832	1
3370000	1	0.248133581450178	0.248133581450178	1
3380000	1	0.441455455621486	0.441455455621486	1
3390000	1	0.629225135528328	0.629225135528328	1
3400000	1	0.506405873537761	0.506405873537761	1
3410000	1	0.405082575377905	0.405082575377905	1
3420000	1	0.166327952298847	0.166327952298847	1
3430000	1	0.493835611705542	0.493835611705542	1
3440000	1	0.608008553458977	0.608008553458977	1
3450000	1	0.239874940715535	0.239874940715535	1
3460000	1	0.400303497858268	0.400303497858268	1
3470000	1	0.450861337640681	0.450861337640681	1
3480000	1	0.771311884512563	0.771311884512563	1
3490000	1	0.66649645958134	0.66649645958134	1
3500000	1	0.661275552274973	0.661275552274973	1
3510000	1	0.40696640743126	0.40696640743126	1
3520000	1	0.657863488142309	0.657863488142309	1
3530000	1	0.34066700098928	0.34066700098928	1
3540000	1	0.442535994913259	0.442535994913258	1
3550000	1	0.44065115424913	0.44065115424913	1
3560000	1	0.547744122748408	0.547744122748408	1
3570000	1	0.353520327774681	0.353520327774681	1
3580000	1	0.467874526243951	0.467874526243951	1
3590000	1	0.498066917744557	0.498066917744557	1
3600000	1	0.558103856701947	0.558103856701947	1
3610000	1	0.359042782706364	0.359042782706364	1
3620000	1	0.664193194949907	0.664193194949907	1
3630000	1	0.681801017552109	0.681801017552109	1
3640000	1	0.684408278887011	0.684408278887011	1
3650000	1	0.455885002659271	0.455885002659271	1
3660000	1	0.394681375993101	0.394681375993101	1
3670000	1	0.41889822071903	0.41889822071903	1
3680000	1	0.713600140914572	0.713600140914572	1
3690000	1	0.624097488167605	0.624097488167605	1
3700000	1	0.563345820425049	0.563345820425049	1
3710000	1	0.406951059050786	0.406951059050786	1
3720000	1	0.484902742575989	0.484902742575988	1
3730000	1	0.403213227592269	0.403213227592269	1
3740000	1	0.303840066673509	0.303840066673509	1
3750000	1	0.734259569025751	0.734259569025751	1
3760000	1	0.484639315363104	0.484639315363104	1
3770000	1	0.536904033361632	0.536904033361632	1
3780000	1	0.648835848071222	0.648835848071222	1
3790000	1	0.477482989505241	0.477482989505241	1
3800000	1	0.512521022119812	0.512521022119812	1
3810000	1	0.419209430563696	0.419209430563696	1
3820000	1	0.517332872020154	0.517332872020154	1
3830000	1	0.526806039130979	0.526806039130979	1
3840000	1	0.355177713348826	0.355177713348826	1
3850000	1	0.224604314658726	0.224604314658726	1
3860000	1	0.494061433983463	0.494061433983463	1
3870000	1	0.452859685859486	0.452859685859486	1
3880000	1	0.344240120644827	0.344240120644827	1
3890000	1	0.345046553862217	0.345046553862217	1
3900000	1	0.5028973715441	0.5028973715441	1
3910000	1	0.668493992122142	0.668493992122142	1
3920000	1	0.537556015973092	0.537556015973092	1
3930000	1	0.564708736518905	0.564708736518905	1
3940000	1	0.407996857571633	0.407996857571633	1
3950000	1	0.437032241871613	0.437032241871613	1
3960000	1	0.611078734435662	0.611078734435662	1
3970000	1	0.555352214282324	0.555352214282324	1
3980000	1	0.754217900166605	0.754217900166605	1
3990000	1	0.508845831366754	0.508845831366754	1
4e+06	1	0.531870518975721	0.531870518975721	1
4010000	1	0.562848365069211	0.562848365069211	1
4020000	1	0.423749714194972	0.423749714194972	1
4030000	1	0.238078372617721	0.238078372617721	1
4040000	1	0.498540104745462	0.498540104745462	1
4050000	1	0.442056238677983	0.442056238677983	1
4060000	1	0.457395826524658	0.457395826524658	1
4070000	1	0.713214324579792	0.713214324579792	1
4080000	1	0.445156892275162	0.445156892275162	1
4090000	1	0.442521384817731	0.442521384817731	1
4100000	1	0.391347026138611	0.391347026138611	1
4110000	1	0.665874430321531	0.665874430321531	1
4120000	1	0.591962858651382	0.591962858651382	1
4130000	1	0.414645758441717	0.414645758441717	1
4140000	1	0.407094299300733	0.407094299300733	1
4150000	1	0.608296508734328	0.608296508734328	1
4160000	1	0.739708395424774	0.739708395424774	1
4170000	1	0.680124971304328	0.680124971304328	1
4180000	1	0.626501798699829	0.626501798699829	1
4190000	1	0.669300484152771	0.669300484152771	1
4200000	1	0.421071484307047	0.421071484307047	1
4210000	1	0.531544192766044	0.531544192766044	1
4220000	1	0.730004793635855	0.730004793635855	1
4230000	1	0.169417053689215	0.169417053689215	1
4240000	1	0.503027502050025	0.503027502050025	1
4250000	1	0.611213996658903	0.611213996658903	1
4260000	1	0.125508539368568	0.125508539368568	1
4270000	1	0.364670986633808	0.364670986633808	1
4280000	1	0.323869068050273	0.323869068050273	1
4290000	1	0.387847871796924	0.387847871796924	1
4300000	1	0.614885993765332	0.614885993765332	1
4310000	1	0.698232975419514	0.698232975419514	1
4320000	1	0.132684818217893	0.132684818217893	1
4330000	1	0.572041404847863	0.572041404847863	1
4340000	1	0.485718617283272	0.485718617283272	1
4350000	1	0.203305205840845	0.203305205840845	1
4360000	1	0.507514779695147	0.507514779695147	1
4370000	1	0.46500104787072	0.46500104787072	1
4380000	1	0.58735002873344	0.58735002873344	1
4390000	1	0.509933850547089	0.509933850547089	1
4400000	1	0.395693056403649	0.395693056403649	1
4410000	1	0.404275870165973	0.404275870165973	1
4420000	1	0.712603739623844	0.712603739623844	1
4430000	1	0.636310609125616	0.636310609125616	1
4440000	1	0.441311377973269	0.441311377973269	1
4450000	1	0.4460300440464	0.4460300440464	1
4460000	1	0.462051192619555	0.462051192619555	1
4470000	1	0.477135080691223	0.477135080691223	1
4480000	1	0.620881702049572	0.620881702049572	1
4490000	1	0.621042248985113	0.621042248985113	1
4500000	1	0.463498860951484	0.463498860951484	1
4510000	1	0.239881663195014	0.239881663195014	1
4520000	1	0.648838327330493	0.648838327330493	1
4530000	1	0.418809098140609	0.418809098140609	1
4540000	1	0.218762129503043	0.218762129503043	1
4550000	1	0.554281435036464	0.554281435036464	1
4560000	1	0.395836332180534	0.395836332180534	1
4570000	1	0.42333427880275	0.42333427880275	1
4580000	1	0.606270418135404	0.606270418135405	1
4590000	1	0.284755196558889	0.284755196558889	1
4600000	1	0.660584092470879	0.660584092470879	1
4610000	1	0.721890184613159	0.721890184613159	1
4620000	1	0.642479193866047	0.642479193866047	1
4630000	1	0.53448498863652	0.534484988636521	1
4640000	1	0.452110960915844	0.452110960915844	1
4650000	1	0.692438839394616	0.692438839394616	1
4660000	1	0.360468233240442	0.360468233240441	1
4670000	1	0.596546145223599	0.596546145223599	1
4680000	1	0.567888401244976	0.567888401244976	1
4690000	1	0.502770423882502	0.502770423882502	1
4700000	1	0.249269205513411	0.249269205513411	1
4710000	1	0.575300753631769	0.575300753631769	1
4720000	1	0.485196218871938	0.485196218871938	1
4730000	1	0.622153686493246	0.622153686493246	1
4740000	1	0.494561015346974	0.494561015346974	1
4750000	1	0.433326290099106	0.433326290099106	1
4760000	1	0.566059708424205	0.566059708424205	1
4770000	1	0.536971740258048	0.536971740258048	1
4780000	1	0.594212336089749	0.594212336089749	1
4790000	1	0.318838877860884	0.318838877860884	1
4800000	1	0.489137636638233	0.489137636638233	1
4810000	1	0.670454555473028	0.670454555473028	1
4820000	1	0.33252300965551	0.33252300965551	1
4830000	1	0.595842673162264	0.595842673162264	1
4840000	1	0.559097153015241	0.559097153015241	1
4850000	1	0.604705057878115	0.604705057878115	1
4860000	1	0.163113056919432	0.163113056919432	1
4870000	1	0.404816704504804	0.404816704504805	1
4880000	1	0.802002339306993	0.802002339306993	1
4890000	1	0.627394204379907	0.627394204379907	1
4900000	1	0.479606851279867	0.479606851279867	1
4910000	1	0.626140223264561	0.626140223264561	1
4920000	1	0.394594255686933	0.394594255686934	1
4930000	1	0.715802613027959	0.715802613027959	1
4940000	1	0.546443868854303	0.546443868854303	1
4950000	1	0.832321215140102	0.832321215140102	1
4960000	1	0.209947786469232	0.209947786469232	1
4970000	1	0.715156909652841	0.715156909652841	1
4980000	1	0.692796336111307	0.692796336111307	1
4990000	1	0.517959704304399	0.517959704304399	1
5e+06	1	0.447869199839201	0.447869199839201	1
5010000	1	0.673156505880021	0.673156505880022	1
5020000	1	0.5733712439442	0.5733712439442	1
5030000	1	0.561852450260091	0.561852450260091	1
5040000	1	0.605378609754823	0.605378609754823	1
5050000	1	0.562431656738588	0.562431656738588	1
5060000	1	0.397181096875056	0.397181096875056	1
5070000	1	0.614679865813857	0.614679865813857	1
5080000	1	0.454463896532105	0.454463896532104	1
5090000	1	0.198322811645894	0.198322811645894	1
5100000	1	0.229558393999279	0.229558393999279	1
5110000	1	0.535238302916907	0.535238302916907	1
5120000	1	0.413653761195754	0.413653761195754	1
5130000	1	0.665830258022828	0.665830258022828	1
5140000	1	0.711148681994076	0.711148681994076	1
5150000	1	0.32978179310457	0.32978179310457	1
5160000	1	0.487524887701747	0.487524887701747	1
5170000	1	0.317341217255716	0.317341217255716	1
5180000	1	0.488325512572046	0.488325512572046	1
5190000	1	0.529430887319042	0.529430887319042	1
5200000	1	0.22620937435823	0.22620937435823	1
5210000	1	0.275294062708402	0.275294062708402	1
5220000	1	0.61341445003993	0.61341445003993	1
5230000	1	0.536800793274568	0.536800793274568	1
5240000	1	0.44124893680977	0.44124893680977	1
5250000	1	0.405657573803995	0.405657573803995	1
5260000	1	0.36977190785383	0.36977190785383	1
5270000	1	0.462776604507977	0.462776604507977	1
5280000	1	0.354891620161999	0.354891620161999	1
5290000	1	0.140186330241105	0.140186330241105	1
5300000	1	0.414087346737326	0.414087346737326	1
5310000	1	0.450847966408795	0.450847966408795	1
5320000	1	0.44156429939196	0.44156429939196	1
5330000	1	0.706377164377014	0.706377164377014	1
5340000	1	0.65959486908118	0.65959486908118	1
5350000	1	0.361049857331241	0.361049857331241	1
5360000	1	0.560448266102227	0.560448266102227	1
5370000	1	0.653688681554123	0.653688681554123	1
5380000	1	0.519241470463034	0.519241470463034	1
5390000	1	0.351822467922174	0.351822467922174	1
5400000	1	0.334550945286226	0.334550945286226	1
5410000	1	0.556197585771654	0.556197585771654	1
5420000	1	0.248917391076452	0.248917391076452	1
5430000	1	0.597288614431726	0.597288614431726	1
5440000	1	0.523067758436799	0.523067758436799	1
5450000	1	0.627361310772131	0.627361310772131	1
5460000	1	0.161381472682971	0.161381472682971	1
5470000	1	0.327403182407392	0.327403182407392	1
5480000	1	0.278077090368893	0.278077090368893	1
5490000	1	0.559031093986591	0.559031093986591	1
5500000	1	0.44574004429236	0.44574004429236	1
5510000	1	0.698852707161242	0.698852707161241	1
5520000	1	0.475009279618741	0.475009279618741	1
5530000	1	0.659054174742034	0.659054174742034	1
5540000	1	0.340431678600804	0.340431678600804	1
5550000	1	0.803348213447901	0.803348213447901	1
5560000	1	0.0763126164014029	0.0763126164014029	1
5570000	1	0.556241159600777	0.556241159600777	1
5580000	1	0.365415770416428	0.365415770416428	1
5590000	1	0.470014707928416	0.470014707928416	1
5600000	1	0.672443501628705	0.672443501628705	1
5610000	1	0.329684966220963	0.329684966220963	1
5620000	1	0.253760546488024	0.253760546488024	1
5630000	1	0.472802815796562	0.472802815796562	1
5640000	1	0.484546214151998	0.484546214151998	1
5650000	1	0.425855085036615	0.425855085036615	1
5660000	1	0.505939385572314	0.505939385572314	1
5670000	1	0.065126418288423	0.065126418288423	1
5680000	1	0.503246593456147	0.503246593456147	1
5690000	1	0.201144536720569	0.201144536720569	1
5700000	1	0.537022381306123	0.537022381306123	1
5710000	1	0.797368269499362	0.797368269499362	1
5720000	1	0.377402336485759	0.377402336485759	1
5730000	1	0.537170377515627	0.537170377515627	1
5740000	1	0.435374829569657	0.435374829569657	1
5750000	1	0.592605715198315	0.592605715198315	1
5760000	1	0.306880493333456	0.306880493333456	1
5770000	1	0.0120709024377518	0.0120709024377518	1
5780000	1	0.233412563979393	0.233412563979393	1
5790000	1	0.673024564589351	0.673024564589351	1
5800000	1	0.424885723893738	0.424885723893738	1
5810000	1	0.453306979144422	0.453306979144422	1
5820000	1	0.516568415418944	0.516568415418944	1
5830000	1	0.495099776443907	0.495099776443908	1
5840000	1	0.40114567665008	0.40114567665008	1
5850000	1	0.553330802031003	0.553330802031003	1
5860000	1	0.762617698433919	0.762617698433919	1
5870000	1	0.356074878193442	0.356074878193442	1
5880000	1	0.593235237837257	0.593235237837257	1
5890000	1	0.410422698333326	0.410422698333326	1
5900000	1	0.565869685994274	0.565869685994275	1
5910000	1	0.74121500284974	0.74121500284974	1
5920000	1	0.629752501883248	0.629752501883248	1
5930000	1	0.558426188082345	0.558426188082345	1
5940000	1	0.727328312898241	0.727328312898241	1
5950000	1	0.370946291814134	0.370946291814134	1
5960000	1	0.565398387309703	0.565398387309702	1
5970000	1	0.381826439557201	0.381826439557201	1
5980000	1	0.302974411017544	0.302974411017544	1
5990000	1	0.557395578928937	0.557395578928937	1
6e+06	1	0.398726316314079	0.398726316314079	1
6010000	1	0.63719036356471	0.63719036356471	1
6020000	1	0.590259316818985	0.590259316818985	1
6030000	1	0.324359572448206	0.324359572448206	1
6040000	1	0.637087821686138	0.637087821686138	1
6050000	1	0.477392024731696	0.477392024731696	1
6060000	1	0.441633917939354	0.441633917939354	1
6070000	1	0.466376885537444	0.466376885537444	1
6080000	1	0.799890729621767	0.799890729621767	1
6090000	1	0.73984106259845	0.73984106259845	1
6100000	1	0.307663306531058	0.307663306531058	1
6110000	1	0.548720303713703	0.548720303713703	1
6120000	1	0.623570505013352	0.623570505013352	1
6130000	1	0.538020315741198	0.538020315741198	1
6140000	1	0.327355321718846	0.327355321718846	1
6150000	1	0.365966316509129	0.365966316509129	1
6160000	1	0.568977122356438	0.568977122356438	1
6170000	1	0.345279086248143	0.345279086248143	1
6180000	1	0.774598316432755	0.774598316432755	1
6190000	1	0.451791369192794	0.451791369192794	1
6200000	1	0.296698155601024	0.296698155601024	1
6210000	1	0.514315218145125	0.514315218145125	1
6220000	1	0.569018165140747	0.569018165140747	1
6230000	1	0.50974586089715	0.50974586089715	1
6240000	1	0.410839471303715	0.410839471303715	1
6250000	1	0.531313395895676	0.531313395895676	1
6260000	1	0.249101439881126	0.249101439881126	1
6270000	1	0.562213509816849	0.562213509816849	1
6280000	1	0.257973210649913	0.257973210649913	1
6290000	1	0.465940858600927	0.465940858600927	1
6300000	1	0.448442795679855	0.448442795679855	1
6310000	1	0.403702710039359	0.403702710039359	1
6320000	1	0.514833241422393	0.514833241422393	1
6330000	1	0.618125717053436	0.618125717053436	1
6340000	1	0.265541853949675	0.265541853949676	1
6350000	1	0.566433263389213	0.566433263389213	1
6360000	1	0.504927786973097	0.504927786973097	1
6370000	1	0.598765967128685	0.598765967128685	1
6380000	1	0.570019587207701	0.570019587207701	1
6390000	1	0.662730755401293	0.662730755401293	1
6400000	1	0.451348974583926	0.451348974583926	1
6410000	1	0.699694436608331	0.699694436608331	1
6420000	1	0.580271790448709	0.580271790448709	1
6430000	1	0.555131888611387	0.555131888611387	1
6440000	1	0.785667859715934	0.785667859715933	1
6450000	1	0.442507132555922	0.442507132555922	1
6460000	1	0.669356014190521	0.669356014190521	1
6470000	1	0.508809320900151	0.508809320900151	1
6480000	1	0.457717232827466	0.457717232827466	1
6490000	1	0.623598120554132	0.623598120554132	1
6500000	1	0.689786872670145	0.689786872670145	1
6510000	1	0.627957804088469	0.627957804088468	1
6520000	1	0.653843423288328	0.653843423288328	1
6530000	1	0.73180263328914	0.73180263328914	1
6540000	1	0.31517975157762	0.31517975157762	1
6550000	1	0.541434444325331	0.541434444325331	1
6560000	1	0.451597987742304	0.451597987742304	1
6570000	1	0.539754812782188	0.539754812782188	1
